Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-07T12:08:21.763724,multipleTargets,1,60,True,100.0,100.0,0,1104,307,"(146.59,190.02);(237.24,91.46);(230.55,256.60);(222.43,451.83);(53.68,377.27);(158.05,492.55)"
2026-02-07T12:08:32.917064,multipleTargets,2,140,True,100.0,100.0,0,969,272,"(229.09,158.00);(163.09,189.25);(109.13,56.48);(62.16,152.48);(233.82,306.56);(89.54,365.76);(126.38,451.11);(274.17,466.89)"
2026-02-07T12:08:44.421625,multipleTargets,3,220,True,100.0,100.0,0,1396,376,"(228.02,39.46);(52.12,69.39);(214.54,203.63);(294.95,281.45);(205.68,321.30);(156.10,366.88);(105.48,479.95);(50.77,579.75)"
2026-02-07T12:09:00.892783,multipleTargets,4,320,True,100.0,100.0,0,1321,1071,"(212.37,2.78);(281.85,83.65);(299.92,246.03);(311.17,321.71);(220.47,233.59);(264.71,72.93);(202.76,542.34);(100.20,563.97);(21.45,513.73);(114.45,613.40)"
2026-02-07T12:09:22.069872,multipleTargets,5,410,True,100.0,100.0,0,2013,672,"(76.95,13.07);(20.36,67.11);(57.58,124.75);(124.76,327.47);(6.75,521.83);(56.64,439.37);(117.35,623.99);(211.56,609.87);(184.93,468.70)"
2026-02-07T12:09:36.441876,multipleTargets,6,510,True,100.0,100.0,0,1414,463,"(152.69,44.07);(324.23,28.62);(88.63,171.35);(259.00,292.47);(292.02,207.77);(201.11,185.56);(276.68,269.45);(289.32,354.97);(120.12,322.21);(314.87,577.82)"
2026-02-07T12:09:55.261842,multipleTargets,7,630,True,100.0,100.0,0,1497,824,"(191.17,54.18);(56.55,175.86);(112.40,555.43);(173.50,603.03);(316.59,278.76);(320.05,338.24);(188.14,282.85);(205.97,321.35);(196.66,378.09);(292.45,225.42);(200.90,248.77);(97.91,441.05)"
2026-02-07T12:10:14.439533,multipleTargets,8,730,True,100.0,100.0,0,1713,735,"(143.03,77.64);(230.94,72.32);(34.78,232.88);(178.85,214.84);(187.16,172.33);(25.74,219.20);(272.89,297.48);(104.18,506.30);(247.48,472.24);(243.47,345.19)"
2026-02-07T12:10:31.462169,multipleTargets,9,850,True,100.0,100.0,0,1488,938,"(200.51,13.63);(201.57,144.64);(24.26,217.97);(151.99,243.45);(217.27,266.01);(94.25,302.94);(96.53,338.53);(4.68,325.26);(182.97,292.86);(50.49,493.21);(104.75,527.78);(146.87,247.62)"
2026-02-07T12:11:04.465368,multipleTargets,10,980,False,100.0,92.86,0,1996,1390,"(290.41,18.37);(158.16,89.81);(90.11,153.19);(106.50,191.18);(26.60,99.91);(28.80,155.57);(96.80,63.56);(271.55,108.68);(158.69,388.70);(91.62,191.08);(208.33,586.31);(103.53,448.92);(213.17,596.18)"
2026-02-07T12:11:36.802288,multipleTargets,10,125,False,93.33,92.86,1,1479,1892,"(102.22,9.50);(215.80,121.70);(139.90,65.28);(53.98,83.13);(143.87,250.01);(188.98,318.21);(182.65,472.26);(273.67,616.72);(37.70,481.94);(155.06,15.11);(94.79,92.35);(246.83,208.18);(264.79,84.14)"
